gene_id,gene_mapping_id,gene_product,go_terms
3275,2045,P55345,GO:0003713!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0006479!GO:0007165!GO:0016571!GO:0030331!GO:0032088!GO:0033142!GO:0042054!GO:0042803!GO:0042974!GO:0042975!GO:0043065!GO:0045892!GO:0045893!GO:0046966!GO:0050681!GO:0060765
3276,2046,Q99873,GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0006479!GO:0006977!GO:0007166!GO:0008168!GO:0008170!GO:0008276!GO:0008284!GO:0008327!GO:0016274!GO:0016571!GO:0018216!GO:0019899!GO:0031175!GO:0034709!GO:0035241!GO:0035242!GO:0042054!GO:0042802!GO:0043985!GO:0044020!GO:0045648!GO:0045652!GO:0045653!GO:0048273!GO:0051260!GO:1904047
3280,2047,Q14469,GO:0000122!GO:0003677!GO:0005515!GO:0005654!GO:0007219!GO:0007399!GO:0042826!GO:0045892!GO:0045893!GO:0097150!GO:1990837!GO:2000737!GO:2000974
3281,2048,O75506,GO:0000122!GO:0003714!GO:0005515!GO:0005634!GO:0005654!GO:0042802!GO:1900034
3283,2049,P14060,GO:0003854!GO:0004769!GO:0005515!GO:0005730!GO:0005743!GO:0005758!GO:0005783!GO:0005789!GO:0006694!GO:0006702!GO:0006703!GO:0006704!GO:0006705!GO:0045171
3284,2050,P26439,GO:0003854!GO:0004769!GO:0005515!GO:0005730!GO:0005783!GO:0005789!GO:0006694!GO:0006702!GO:0006704!GO:0006705!GO:0045171
3290,2051,P28845,GO:0005789!GO:0006704!GO:0030176!GO:0042803!GO:0050661!GO:0070524
3292,2052,P14061,GO:0003824!GO:0004303!GO:0005496!GO:0005515!GO:0005737!GO:0005829!GO:0006694!GO:0006703!GO:0008210!GO:0042803!GO:0050661!GO:0070401!GO:1903924
3293,2053,P37058,GO:0005783!GO:0005789!GO:0006702!GO:0030539!GO:0043231!GO:0047045
3294,2054,P37059,GO:0004303!GO:0005789!GO:0006703!GO:0032526!GO:0047006!GO:0047035
3295,2055,P51659,GO:0003857!GO:0004300!GO:0005777!GO:0005782!GO:0005829!GO:0006625!GO:0006635!GO:0006699!GO:0008209!GO:0008210!GO:0016508!GO:0033540!GO:0036109!GO:0036111!GO:0036112!GO:0042803!GO:0044594
3297,2056,Q00613,GO:0000122!GO:0000165!GO:0000776!GO:0000978!GO:0001162!GO:0001227!GO:0003677!GO:0003700!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005813!GO:0005829!GO:0008284!GO:0009299!GO:0016605!GO:0019901!GO:0031072!GO:0031333!GO:0031490!GO:0034605!GO:0034620!GO:0034622!GO:0042802!GO:0043565!GO:0043621!GO:0045931!GO:0045944!GO:0046982!GO:0048471!GO:0051879!GO:0061408!GO:0061770!GO:0071276!GO:0071280!GO:0071480!GO:0072738!GO:0097165!GO:0097431!GO:0101031!GO:1900034!GO:1900365!GO:1903936!GO:1990837!GO:1990841!GO:1990904!GO:2001033
3298,2057,Q03933,GO:0000977!GO:0000978!GO:0001162!GO:0001228!GO:0005515!GO:0005654!GO:0045944!GO:1990837
3299,2058,Q9ULV5,GO:0000122!GO:0000790!GO:0000978!GO:0000981!GO:0005515!GO:0016607!GO:0019903!GO:1990837
3300,2059,P25686,GO:0000502!GO:0001671!GO:0005515!GO:0005634!GO:0005737!GO:0005829!GO:0006986!GO:0008285!GO:0016234!GO:0030308!GO:0030433!GO:0030544!GO:0031227!GO:0031396!GO:0031398!GO:0031593!GO:0031625!GO:0031965!GO:0032091!GO:0032436!GO:0032781!GO:0032880!GO:0042026!GO:0042406!GO:0043130!GO:0043161!GO:0048471!GO:0051082!GO:0051087!GO:0061077!GO:0070050!GO:0070628!GO:0090084!GO:0090086!GO:0098554!GO:0140036!GO:1903644
3301,2060,P31689,GO:0001664!GO:0001671!GO:0005515!GO:0005829!GO:0006457!GO:0006986!GO:0015630!GO:0016020!GO:0030544!GO:0030957!GO:0031397!GO:0031625!GO:0043065!GO:0043066!GO:0043508!GO:0050750!GO:0051087!GO:0051223!GO:0055131!GO:0070585!GO:0098554!GO:1903748!GO:1905259
3303,2061,P0DMV8!P0DMV9,GO:0001664!GO:0003714!GO:0005102!GO:0005515!GO:0005524!GO:0005576!GO:0005634!GO:0005654!GO:0005737!GO:0005739!GO:0005783!GO:0005813!GO:0005814!GO:0005829!GO:0006402!GO:0006986!GO:0008180!GO:0008285!GO:0010628!GO:0010941!GO:0016234!GO:0016235!GO:0016607!GO:0016887!GO:0019899!GO:0030308!GO:0030512!GO:0031072!GO:0031249!GO:0031396!GO:0031397!GO:0031625!GO:0032436!GO:0032757!GO:0032991!GO:0033120!GO:0034599!GO:0034605!GO:0034620!GO:0042026!GO:0042826!GO:0043066!GO:0043312!GO:0043488!GO:0044183!GO:0045648!GO:0046034!GO:0047485!GO:0048471!GO:0050821!GO:0051082!GO:0051092!GO:0051131!GO:0051787!GO:0055131!GO:0060548!GO:0070370!GO:0070434!GO:0090063!GO:0090084!GO:0097201!GO:0097718!GO:1900034!GO:1901029!GO:1901673!GO:1902236!GO:1902380!GO:1903265!GO:1904813!GO:1990904!GO:2001240
3304,2062,P0DMV8!P0DMV9,GO:0001664!GO:0003714!GO:0005102!GO:0005515!GO:0005524!GO:0005576!GO:0005634!GO:0005654!GO:0005737!GO:0005739!GO:0005783!GO:0005813!GO:0005814!GO:0005829!GO:0006402!GO:0006986!GO:0008180!GO:0008285!GO:0010628!GO:0010941!GO:0016234!GO:0016235!GO:0016607!GO:0016887!GO:0019899!GO:0030308!GO:0030512!GO:0031072!GO:0031249!GO:0031396!GO:0031397!GO:0031625!GO:0032436!GO:0032757!GO:0032991!GO:0033120!GO:0034599!GO:0034605!GO:0034620!GO:0042026!GO:0042826!GO:0043066!GO:0043312!GO:0043488!GO:0044183!GO:0045648!GO:0046034!GO:0047485!GO:0048471!GO:0050821!GO:0051082!GO:0051092!GO:0051131!GO:0051787!GO:0055131!GO:0060548!GO:0070370!GO:0070434!GO:0090063!GO:0090084!GO:0097201!GO:0097718!GO:1900034!GO:1901029!GO:1901673!GO:1902236!GO:1902380!GO:1903265!GO:1904813!GO:1990904!GO:2001240
3305,2063,P34931,GO:0005515!GO:0005654!GO:0005829!GO:0006986!GO:0008180!GO:0031072!GO:0031625!GO:0042026!GO:0051082!GO:1900034!GO:1903955
3306,2064,P54652,GO:0005515!GO:0005829!GO:0006986!GO:0007140!GO:0007286!GO:0019899!GO:0042026!GO:0051082!GO:0090084!GO:0097718
3308,2065,P34932,GO:0005515!GO:0005829!GO:0045040!GO:0051131!GO:0070062
3309,2066,P11021,GO:0005509!GO:0005515!GO:0005524!GO:0005634!GO:0005737!GO:0005739!GO:0005783!GO:0005788!GO:0005789!GO:0005793!GO:0005829!GO:0008180!GO:0016887!GO:0019899!GO:0019904!GO:0030176!GO:0030335!GO:0030433!GO:0030496!GO:0030968!GO:0031204!GO:0031625!GO:0032991!GO:0034663!GO:0034975!GO:0035437!GO:0036498!GO:0036499!GO:0036500!GO:0042149!GO:0043066!GO:0043231!GO:0051082!GO:0051087!GO:0051787!GO:0060904!GO:1903891!GO:1903894!GO:1903897!GO:1990440
3310,2067,P17066,GO:0005515!GO:0005576!GO:0005737!GO:0005814!GO:0005829!GO:0006986!GO:0008180!GO:0016887!GO:0019899!GO:0031072!GO:0034605!GO:0034774!GO:0042026!GO:0043312!GO:0051082!GO:0070370!GO:1904813
3311,2068,P48741,GO:0008180
3312,2069,P11142,GO:0000398!GO:0000974!GO:0001664!GO:0005515!GO:0005524!GO:0005576!GO:0005634!GO:0005654!GO:0005829!GO:0005886!GO:0007269!GO:0009267!GO:0016887!GO:0019221!GO:0019899!GO:0030674!GO:0031072!GO:0031625!GO:0031647!GO:0034774!GO:0042026!GO:0043202!GO:0043254!GO:0043312!GO:0043488!GO:0045892!GO:0046034!GO:0051082!GO:0051087!GO:0055131!GO:0061024!GO:0061202!GO:0061684!GO:0061740!GO:0070062!GO:0098575!GO:0101031!GO:1900034!GO:1902904!GO:1904589!GO:1904813!GO:1990904
3313,2070,P38646,GO:0005515!GO:0005737!GO:0005739!GO:0005759!GO:0007007!GO:0016226!GO:0030218!GO:0031625!GO:0035722!GO:0042645!GO:0043066!GO:0045646!GO:0045647!GO:0051082
3315,2071,P04792,GO:0001932!GO:0005515!GO:0005634!GO:0005737!GO:0005829!GO:0005856!GO:0006446!GO:0006986!GO:0009615!GO:0019901!GO:0035556!GO:0035924!GO:0038033!GO:0042802!GO:0042803!GO:0043066!GO:0043488!GO:0043536!GO:0044183!GO:0045766!GO:0061077!GO:0061629!GO:0099641!GO:2001028
3316,2072,Q16082,GO:0005515!GO:0005634!GO:0005737!GO:0005829!GO:0008047
3320,2073,P07900,GO:0000086!GO:0001934!GO:0005515!GO:0005524!GO:0005576!GO:0005654!GO:0005737!GO:0005829!GO:0005886!GO:0006839!GO:0006898!GO:0007004!GO:0010389!GO:0016887!GO:0019221!GO:0030235!GO:0030911!GO:0031396!GO:0031625!GO:0032273!GO:0032991!GO:0034774!GO:0038096!GO:0038128!GO:0042026!GO:0042802!GO:0042803!GO:0042826!GO:0043202!GO:0043312!GO:0045040!GO:0048010!GO:0048156!GO:0050821!GO:0050999!GO:0051020!GO:0051131!GO:0051973!GO:0061684!GO:0070182!GO:0071682!GO:0097110!GO:0097711!GO:0097718!GO:1900034!GO:1902949!GO:1903364!GO:1904813!GO:1905323!GO:1990782
3326,2075,P08238,GO:0003725!GO:0005515!GO:0005524!GO:0005576!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0006805!GO:0007004!GO:0008180!GO:0019062!GO:0019900!GO:0030511!GO:0031072!GO:0031396!GO:0031625!GO:0032435!GO:0032516!GO:0032991!GO:0034751!GO:0034774!GO:0038096!GO:0042277!GO:0042802!GO:0042803!GO:0042826!GO:0043008!GO:0043312!GO:0045597!GO:0046983!GO:0050821!GO:0051131!GO:0051973!GO:0060334!GO:0060338!GO:0070182!GO:0071157!GO:0097435!GO:0097718!GO:1900034!GO:1901389!GO:1902949!GO:1904813!GO:1905323!GO:1990226!GO:1990565!GO:2000010
3329,2076,P10809,GO:0001530!GO:0002039!GO:0002368!GO:0002755!GO:0002842!GO:0003725!GO:0005515!GO:0005615!GO:0005737!GO:0005739!GO:0005759!GO:0005769!GO:0005829!GO:0005886!GO:0005905!GO:0006357!GO:0006919!GO:0006986!GO:0008035!GO:0009986!GO:0019899!GO:0030135!GO:0031625!GO:0032727!GO:0032729!GO:0032733!GO:0032735!GO:0032755!GO:0032991!GO:0034185!GO:0034186!GO:0042026!GO:0042100!GO:0042110!GO:0042113!GO:0043032!GO:0043065!GO:0043066!GO:0044406!GO:0046696!GO:0048291!GO:0050821!GO:0050870!GO:0051082!GO:0051087!GO:0051702!GO:0070062
3336,2077,P61604,GO:0005515!GO:0005739!GO:0006457!GO:0006986!GO:0051087
3337,2078,P25685,GO:0001671!GO:0003714!GO:0005515!GO:0005654!GO:0005737!GO:0005829!GO:0006986!GO:0030544!GO:0032781!GO:0051082!GO:0051085!GO:0051087!GO:0051117!GO:0090084!GO:0097201!GO:1900034
3338,2079,Q9NNZ3,GO:0005515!GO:0006986!GO:0016020
3339,2080,P98160,GO:0001523!GO:0001540!GO:0005178!GO:0005515!GO:0005576!GO:0005604!GO:0005796!GO:0005886!GO:0006024!GO:0006027!GO:0006629!GO:0006954!GO:0007420!GO:0008022!GO:0016525!GO:0030154!GO:0030198!GO:0043202!GO:0044267!GO:0050750!GO:0060548!GO:0072359!GO:0098797!GO:1905907
3344,2081,P32314,GO:0003700!GO:0005515!GO:0005654!GO:0043231!GO:1990837
3346,2082,P15515,GO:0005515!GO:0005576!GO:0005615!GO:0019730!GO:0031640!GO:0061844
3347,2083,P15516,GO:0005515!GO:0005576!GO:0005615!GO:0019730!GO:0031640!GO:0061844
3350,2084,P08908,GO:0004993!GO:0005515!GO:0005886!GO:0005887!GO:0007186!GO:0007198!GO:0008284!GO:0090722
3351,2085,P28222,GO:0004993!GO:0005515!GO:0005886!GO:0005887!GO:0007186!GO:0007187!GO:0007193!GO:0007198!GO:0007268!GO:0035690!GO:0071312!GO:1904707
3352,2086,P28221,GO:0004993!GO:0005886!GO:0005887!GO:0007186!GO:0007187!GO:0007193!GO:0007268!GO:0014827
3354,2087,P28566,GO:0004930!GO:0004993!GO:0005515!GO:0005886!GO:0005887!GO:0007186!GO:0007187!GO:0007193!GO:0007268!GO:0051378
3355,2088,P30939,GO:0004993!GO:0005886!GO:0005887!GO:0007186!GO:0007187!GO:0007193!GO:0007268!GO:0051378
3356,2089,P28223,GO:0001587!GO:0004993!GO:0005515!GO:0005886!GO:0005887!GO:0006874!GO:0007186!GO:0007202!GO:0007210!GO:0007268!GO:0010513!GO:0014065!GO:0042493!GO:0042802!GO:0051209!GO:0051378!GO:0070374!GO:0071886!GO:0098664!GO:0098666
3357,2090,P41595,GO:0001587!GO:0001819!GO:0001938!GO:0001965!GO:0004993!GO:0005515!GO:0005654!GO:0005737!GO:0005886!GO:0006874!GO:0007186!GO:0007202!GO:0007208!GO:0008284!GO:0010507!GO:0010513!GO:0014065!GO:0014827!GO:0016310!GO:0019722!GO:0019934!GO:0042310!GO:0042493!GO:0043123!GO:0043406!GO:0050795!GO:0051000!GO:0051209!GO:0051378!GO:0060548!GO:0070371!GO:0070374!GO:0070528!GO:0098664!GO:0098666
3358,2091,P28335,GO:0001587!GO:0004993!GO:0005515!GO:0005886!GO:0005887!GO:0006874!GO:0007186!GO:0007208!GO:0007268!GO:0007631!GO:0010513!GO:0019934!GO:0042802!GO:0051209!GO:0051378!GO:0070374!GO:0071886!GO:0098664!GO:0098666
3359,2092,P46098,GO:0005515!GO:0005886!GO:0007268!GO:0022850!GO:0032154!GO:0051378!GO:1904602
3360,2093,Q13639,GO:0004993!GO:0005515!GO:0005737!GO:0005886!GO:0005887!GO:0007186!GO:0007187!GO:0016020
3362,2094,P50406,GO:0004969!GO:0005515!GO:0005886!GO:0005887!GO:0007186!GO:0007187!GO:0007268!GO:0032008
3363,2095,P34969,GO:0004993!GO:0005515!GO:0005886!GO:0005887!GO:0007186!GO:0007187!GO:0007268!GO:0007623!GO:0008015
3364,2096,O60921,GO:0000077!GO:0005515!GO:0005634!GO:0005654!GO:0006260!GO:0006281!GO:0006974!GO:0071479!GO:1901796
3371,2097,P24821,GO:0005515!GO:0005576!GO:0005788!GO:0007155!GO:0009611!GO:0030198!GO:0043687!GO:0044267!GO:0045545
3375,2098,P10997,GO:0001540!GO:0005102!GO:0005515!GO:0005576!GO:0006915!GO:0007165!GO:0007186!GO:0007189!GO:0007267!GO:0008285!GO:0010628!GO:0010739!GO:0010823!GO:0010942!GO:0016234!GO:0031333!GO:0031648!GO:0033138!GO:0042802!GO:0043065!GO:0044267!GO:0051260!GO:0051897!GO:0070374!GO:0097647!GO:1905665!GO:1905907!GO:1990000
3376,2099,P41252,GO:0004822!GO:0005515!GO:0005737!GO:0005829!GO:0006418!GO:0006428!GO:0017101!GO:0051020
3381,2100,P21815,GO:0005178!GO:0005515!GO:0005576!GO:0030198!GO:0045785
3382,2101,Q05084,GO:0000139!GO:0005515!GO:0005737!GO:0005829!GO:0030667!GO:0043231!GO:0140090
3383,2102,P05362,GO:0001910!GO:0002291!GO:0002693!GO:0004888!GO:0005178!GO:0005515!GO:0005615!GO:0005886!GO:0005887!GO:0007155!GO:0007157!GO:0007159!GO:0019221!GO:0022614!GO:0030198!GO:0038023!GO:0044406!GO:0046813!GO:0050776!GO:0050900!GO:0060333!GO:0061028!GO:0070062!GO:0070374!GO:1902042!GO:1904646!GO:2000352
3384,2103,P13598,GO:0002223!GO:0005178!GO:0005886!GO:0005887!GO:0030198!GO:0032154!GO:0050776
3385,2104,P32942,GO:0002223!GO:0005102!GO:0005178!GO:0005515!GO:0005886!GO:0005887!GO:0030198!GO:0050776
3386,2105,Q14773,GO:0005178!GO:0005515!GO:0005886!GO:0016021!GO:0030198!GO:0050776
3394,2106,Q02556,GO:0000122!GO:0000978!GO:0000981!GO:0001227!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0006955!GO:0045944!GO:0060333!GO:0060337!GO:0071346!GO:1990837
3396,2107,Q14197,GO:0004045!GO:0005739!GO:0005743!GO:0005759!GO:0005762!GO:0016150!GO:0070125!GO:0070126
3397,2108,P41134,GO:0000122!GO:0001525!GO:0005515!GO:0005634!GO:0005654!GO:0005794!GO:0007179!GO:0010621!GO:0043433!GO:0043534!GO:0045892!GO:0048514!GO:0140416
3398,2109,Q02363,GO:0005515!GO:0005634!GO:0005737!GO:0005829!GO:0043433!GO:0044325!GO:0045892!GO:0071931!GO:0140416!GO:2000045
3399,2110,Q02535,GO:0000122!GO:0005515!GO:0005634!GO:0007275!GO:0043433!GO:0045892!GO:0140416
3400,2111,P47928,GO:0000122!GO:0005515!GO:0005634!GO:0005654!GO:0045892!GO:0140416
3416,2112,P14735,GO:0004175!GO:0004222!GO:0005515!GO:0005524!GO:0005615!GO:0005634!GO:0005737!GO:0005739!GO:0005777!GO:0005782!GO:0005829!GO:0006508!GO:0006625!GO:0008270!GO:0008340!GO:0009897!GO:0009986!GO:0010815!GO:0010992!GO:0016323!GO:0019885!GO:0032092!GO:0042277!GO:0042447!GO:0042802!GO:0042803!GO:0043171!GO:0043559!GO:0044257!GO:0045732!GO:0050435!GO:0051603!GO:0097242!GO:0140036!GO:0150094!GO:1901142!GO:1901143!GO:1903715
3417,2113,O75874,GO:0000287!GO:0004450!GO:0005515!GO:0005576!GO:0005737!GO:0005777!GO:0005782!GO:0005829!GO:0006102!GO:0006103!GO:0006625!GO:0006740!GO:0034774!GO:0042802!GO:0042803!GO:0043312!GO:1904724!GO:1904813
3418,2114,P48735,GO:0004450!GO:0005739!GO:0005759!GO:0006099
3419,2115,P50213,GO:0000287!GO:0004449!GO:0005515!GO:0005739!GO:0005759!GO:0006099
3420,2116,O43837,GO:0004449!GO:0005515!GO:0005739!GO:0005759!GO:0006099!GO:0006102!GO:0009055
3421,2117,P51553,GO:0000287!GO:0004449!GO:0005515!GO:0005730!GO:0005739!GO:0005759!GO:0006099
3422,2118,Q13907,GO:0000287!GO:0004452!GO:0005515!GO:0005777!GO:0005829!GO:0006695!GO:0008299!GO:0030145!GO:0045540
3423,2119,P22304,GO:0004423!GO:0005509!GO:0005764!GO:0006027!GO:0030207!GO:0043202
3425,2120,P35475,GO:0003940!GO:0005984!GO:0006027!GO:0030207!GO:0030209!GO:0030211!GO:0043202
3426,2121,P05156,GO:0004252!GO:0005515!GO:0005576!GO:0030449
3428,2122,Q16666,GO:0000122!GO:0000978!GO:0001227!GO:0001819!GO:0002218!GO:0003690!GO:0005515!GO:0005634!GO:0005654!GO:0005730!GO:0005829!GO:0008134!GO:0010506!GO:0016607!GO:0030224!GO:0032481!GO:0032731!GO:0040029!GO:0042149!GO:0042771!GO:0042802!GO:0043392!GO:0045071!GO:0045824!GO:0045892!GO:0045944!GO:0051607!GO:0071479!GO:0072332!GO:0097202!GO:2000117
3429,2123,P40305,GO:0000122!GO:0001102!GO:0005515!GO:0005521!GO:0005635!GO:0005637!GO:0005741!GO:0006915!GO:0031966!GO:0042802!GO:0043161!GO:0044827!GO:0045087!GO:0046825!GO:0051607!GO:0060337!GO:0070936!GO:0097191
3430,2124,P80217,GO:0005515!GO:0005634!GO:0005829!GO:0060337
3431,2125,Q9HB58,GO:0003677!GO:0005634!GO:0005654
3433,2126,P09913,GO:0005515!GO:0005737!GO:0005783!GO:0005829!GO:0008637!GO:0009615!GO:0032091!GO:0043065!GO:0060337
3434,2127,P09914,GO:0003723!GO:0005515!GO:0005737!GO:0005829!GO:0009615!GO:0019060!GO:0032091!GO:0045070!GO:0045071!GO:0051097!GO:0060337!GO:0071357!GO:0071360
3437,2128,O14879,GO:0005515!GO:0005737!GO:0005739!GO:0005829!GO:0008285!GO:0009615!GO:0042802!GO:0043066!GO:0060337
3439,2129,P01562,GO:0005132!GO:0005515!GO:0005576!GO:0007596!GO:0060337
3440,2130,P01563,GO:0005132!GO:0005515!GO:0005576!GO:0006915!GO:0006954!GO:0007166!GO:0007267!GO:0007596!GO:0010629!GO:0032696!GO:0032714!GO:0042327!GO:0042531!GO:0045581!GO:0045892!GO:0045893!GO:0046597!GO:0051607!GO:0060337!GO:2000552
3441,2131,P05014,GO:0005132!GO:0005515!GO:0005576!GO:0007596!GO:0009615!GO:0060337
3442,2132,P01569,GO:0005126!GO:0005576!GO:0007596!GO:0060337
3445,2133,P32881,GO:0005126!GO:0005515!GO:0005576!GO:0007596!GO:0060337
3447,2134,P01562,GO:0005132!GO:0005515!GO:0005576!GO:0007596!GO:0060337
3448,2135,P01570,GO:0005126!GO:0005515!GO:0005576!GO:0007596!GO:0060337
3454,2136,P17181,GO:0004905!GO:0005515!GO:0005886!GO:0005887!GO:0007259!GO:0009615!GO:0060337
3455,2137,P48551,GO:0004905!GO:0005515!GO:0005576!GO:0005615!GO:0005886!GO:0005887!GO:0007166!GO:0007259!GO:0009615!GO:0019901!GO:0019962!GO:0035455!GO:0035456!GO:0051607!GO:0060337!GO:0060338
3456,2138,P01574,GO:0002312!GO:0005125!GO:0005515!GO:0005576!GO:0007166!GO:0007596!GO:0008811!GO:0033141!GO:0035458!GO:0043330!GO:0045071!GO:0045581!GO:0045944!GO:0051607!GO:0060337!GO:0071360!GO:2000552!GO:2001235
3458,2139,P01579,GO:0001774!GO:0001934!GO:0002281!GO:0005133!GO:0005515!GO:0005576!GO:0006915!GO:0007050!GO:0007166!GO:0009615!GO:0010508!GO:0010628!GO:0010629!GO:0010634!GO:0010835!GO:0030225!GO:0031334!GO:0032700!GO:0032722!GO:0032735!GO:0032747!GO:0032755!GO:0032834!GO:0033141!GO:0034393!GO:0035722!GO:0042307!GO:0042531!GO:0045429!GO:0045589!GO:0045672!GO:0045892!GO:0048143!GO:0048662!GO:0050715!GO:0050729!GO:0050769!GO:0050796!GO:0051044!GO:0051173!GO:0051712!GO:0060333!GO:0060334!GO:0060550!GO:0060552!GO:0060557!GO:0060559!GO:0071902!GO:0090312!GO:0097191!GO:1901216!GO:1902004!GO:1902948!GO:1904798!GO:2000309
3459,2140,P15260,GO:0004906!GO:0005515!GO:0005886!GO:0005887!GO:0007165!GO:0009615!GO:0060333!GO:0060334
3460,2141,P38484,GO:0004906!GO:0005515!GO:0005886!GO:0005887!GO:0007166!GO:0009615!GO:0060333!GO:0060334
3467,2143,P05000,GO:0005126!GO:0007050!GO:0009615
3476,2145,P78318,GO:0000122!GO:0005515!GO:0019888!GO:0032873!GO:0034612!GO:0043154!GO:0060632!GO:0070555
3479,2146,P05019,GO:0000187!GO:0001501!GO:0001775!GO:0002576!GO:0005158!GO:0005159!GO:0005178!GO:0005179!GO:0005515!GO:0005576!GO:0005615!GO:0007165!GO:0007265!GO:0007517!GO:0008283!GO:0008284!GO:0009408!GO:0009441!GO:0010468!GO:0010560!GO:0010613!GO:0010628!GO:0010629!GO:0014065!GO:0014068!GO:0014834!GO:0014896!GO:0014904!GO:0014911!GO:0016942!GO:0030166!GO:0030335!GO:0031093!GO:0032148!GO:0032691!GO:0032720!GO:0034392!GO:0035630!GO:0035867!GO:0040014!GO:0042060!GO:0042104!GO:0042531!GO:0042567!GO:0043066!GO:0043388!GO:0043410!GO:0043491!GO:0043568!GO:0044267!GO:0045445!GO:0045669!GO:0045725!GO:0045821!GO:0045840!GO:0045893!GO:0045944!GO:0046326!GO:0046579!GO:0048009!GO:0048015!GO:0048146!GO:0048661!GO:0050679!GO:0050714!GO:0050731!GO:0050821!GO:0051450!GO:0060283!GO:0061051!GO:0070371!GO:0070886!GO:0150079!GO:1902430!GO:1904075!GO:1904646!GO:1904707!GO:1905460!GO:2000679!GO:2001237
3480,2147,P08069,GO:0004713!GO:0005010!GO:0005158!GO:0005198!GO:0005515!GO:0005520!GO:0005886!GO:0005887!GO:0006955!GO:0007165!GO:0008284!GO:0008286!GO:0014065!GO:0016020!GO:0030335!GO:0031994!GO:0035867!GO:0038083!GO:0042802!GO:0043066!GO:0043231!GO:0043235!GO:0043548!GO:0043559!GO:0043560!GO:0045056!GO:0046328!GO:0046777!GO:0048009!GO:0048015!GO:0051389!GO:0097242!GO:0140318!GO:1902911!GO:1904646
3481,2148,P01344,GO:0001501!GO:0002576!GO:0005158!GO:0005159!GO:0005178!GO:0005515!GO:0005576!GO:0006349!GO:0007275!GO:0008083!GO:0008284!GO:0008286!GO:0031093!GO:0042104!GO:0043410!GO:0044267!GO:0045840!GO:0046628!GO:0051897
3482,2149,P11717,GO:0005010!GO:0005515!GO:0005768!GO:0005769!GO:0005770!GO:0005794!GO:0005802!GO:0005886!GO:0005887!GO:0006898!GO:0007165!GO:0009986!GO:0010008!GO:0030133!GO:0030139!GO:0030140!GO:0030665!GO:0030667!GO:0032588!GO:0038023!GO:0042802!GO:0043312!GO:0044794!GO:0051219!GO:0061024!GO:1905394
3483,2150,P35858,GO:0005520!GO:0005576!GO:0005615!GO:0007165!GO:0042567!GO:0044267
3484,2151,P08833,GO:0005102!GO:0005515!GO:0005520!GO:0005576!GO:0005615!GO:0005788!GO:0005794!GO:0007165!GO:0031994!GO:0031995!GO:0036499!GO:0043687!GO:0044267!GO:0090090
3485,2152,P18065,GO:0005102!GO:0005515!GO:0005576!GO:0005615!GO:0031994!GO:0042104!GO:0043567!GO:0044267!GO:0090090
3486,2153,P17936,GO:0001933!GO:0005515!GO:0005576!GO:0005615!GO:0005634!GO:0005788!GO:0006468!GO:0008160!GO:0008285!GO:0014912!GO:0016942!GO:0031994!GO:0042567!GO:0042981!GO:0043065!GO:0043687!GO:0044267!GO:0045663!GO:0048662
3487,2154,P22692,GO:0005102!GO:0005515!GO:0005576!GO:0005788!GO:0007165!GO:0043687!GO:0044267!GO:0090090
3488,2155,P24593,GO:0005515!GO:0005576!GO:0005788!GO:0014912!GO:0016942!GO:0017148!GO:0030336!GO:0031994!GO:0042567!GO:0043569!GO:0043687!GO:0044267!GO:0048662!GO:0071320!GO:0071407!GO:1904707!GO:1904754
3489,2156,P24592,GO:0000187!GO:0005102!GO:0005515!GO:0005576!GO:0008285!GO:0016477!GO:0031995!GO:0042568!GO:0042802!GO:0044267!GO:0090090
3490,2157,Q16270,GO:0005515!GO:0005576!GO:0005788!GO:0007155!GO:0008285!GO:0043687!GO:0044267
3491,2158,O00622,GO:0001934!GO:0005515!GO:0005788!GO:0030335!GO:0030501!GO:0030513!GO:0033690!GO:0043687!GO:0044267!GO:0044319!GO:0045669!GO:0045860!GO:0045944!GO:0070372
3493,2159,P01876,GO:0003094!GO:0005576!GO:0005615!GO:0006898!GO:0019731!GO:0034987!GO:0050900!GO:0060267!GO:0071748!GO:0071751!GO:0071752
3494,2160,P01877,GO:0003094!GO:0003823!GO:0005576!GO:0005615!GO:0006898!GO:0019731!GO:0034987!GO:0050900!GO:0060267!GO:0071748!GO:0071751!GO:0071752
3495,2161,P01880,GO:0005886!GO:0032732
3497,2162,P01854,GO:0005576!GO:0019221!GO:0038095
3500,2163,P01857,GO:0003823!GO:0005515!GO:0005576!GO:0005615!GO:0006956!GO:0006958!GO:0019221!GO:0030449!GO:0038096
3501,2164,P01859,GO:0005515!GO:0005576!GO:0005615!GO:0006956!GO:0006958!GO:0030449!GO:0038096
3502,2165,P01860,GO:0005576!GO:0006956!GO:0006958!GO:0030449!GO:0038096
3503,2166,P01861,GO:0005576!GO:0006956!GO:0006958!GO:0019221!GO:0030449!GO:0038096
3507,2167,P01871,GO:0002250!GO:0003697!GO:0003823!GO:0005515!GO:0005615!GO:0005886!GO:0009986!GO:0019731!GO:0031210!GO:0034987!GO:0042834!GO:0045087!GO:0050829!GO:0050900!GO:0071756!GO:0071757
